3 2313 4662
1 116 4.2376420898e+03 6.7070251465e+02
0 117 4.9496757813e+03 7.9028381348e+02
1 117 4.5879921875e+03 6.7476391602e+02
0 118 5.1861533203e+03 7.8482934570e+02
1 118 4.7935859375e+03 6.6104046631e+02
0 119 4.7538208008e+03 7.9030828857e+02
1 119 4.4165175781e+03 6.8195709229e+02
0 120 5.1881191406e+03 7.9249560547e+02
1 120 4.7962104492e+03 6.6866302490e+02
2 120 4.5558037109e+03 5.5305889893e+02
0 121 4.6073657227e+03 8.0597363281e+02
1 121 4.2890371094e+03 7.0406127930e+02
0 122 4.2291699219e+03 8.0103137207e+02
1 122 3.9619531250e+03 7.1241113281e+02
0 123 5.3795234375e+03 8.0536218262e+02
1 123 4.9636723633e+03 6.7452703857e+02
0 124 4.2526464844e+03 8.1826269531e+02
1 124 3.9830893555e+03 7.2893786621e+02
0 125 5.1183310547e+03 8.2144671631e+02
1 125 4.7353969727e+03 7.0071569824e+02
0 126 4.8918798828e+03 8.1531701660e+02
1 126 4.5375000000e+03 7.0291064453e+02
0 127 4.2741342773e+03 8.0914776611e+02
1 127 4.0016655273e+03 7.1982330322e+02
0 128 4.7703505859e+03 8.2776336670e+02
1 128 4.4319550781e+03 7.1928613281e+02
0 129 4.1063706055e+03 8.2834649658e+02
1 129 3.8561333008e+03 7.4483557129e+02
0 130 5.0856132813e+03 8.3083502197e+02
1 130 4.7068002930e+03 7.1123126221e+02
0 131 4.9760688477e+03 8.3793395996e+02
1 131 4.6116308594e+03 7.2272326660e+02
0 132 5.0586093750e+03 8.4928820801e+02
1 132 4.6837714844e+03 7.3109124756e+02
0 133 4.2917934570e+03 8.5043524170e+02
1 133 4.0176850586e+03 7.6039257813e+02
0 134 4.4615224609e+03 8.4695922852e+02
1 134 4.1630175781e+03 7.5021453857e+02
0 135 5.1170151367e+03 8.3694207764e+02
1 135 4.7352363281e+03 7.1663818359e+02
0 136 5.0502211914e+03 8.6018664551e+02
1 136 4.6765751953e+03 7.4206536865e+02
0 137 4.2369199219e+03 8.5620886230e+02
1 137 3.9707819824e+03 7.6808642578e+02
0 138 4.5125932617e+03 8.6263116455e+02
1 138 4.2077939453e+03 7.6460888672e+02
0 139 4.9889042969e+03 8.5132891846e+02
1 139 4.6232993164e+03 7.3582623291e+02
0 140 4.6457177734e+03 8.5092913818e+02
1 140 4.3240776367e+03 7.4793750000e+02
0 141 4.2739028320e+03 8.5157910156e+02
1 141 4.0027416992e+03 7.6197924805e+02
0 142 2.0437231445e+03 8.7762103271e+02
1 142 1.6654650879e+03 8.7099792480e+02
0 143 4.6648779297e+03 8.6702465820e+02
1 143 4.3416054688e+03 7.6297515869e+02
0 144 4.7972631836e+03 8.7822442627e+02
1 144 4.4565556641e+03 7.6957861328e+02
0 145 4.8479838867e+03 8.7380413818e+02
1 145 4.5009096680e+03 7.6361358643e+02
0 146 4.1883466797e+03 8.6653900146e+02
1 146 3.9287065430e+03 7.8026574707e+02
0 147 4.3483242188e+03 8.8549639893e+02
1 147 4.0663537598e+03 7.9351147461e+02
0 148 5.1411157227e+03 8.9239532471e+02
1 148 4.7573583984e+03 7.7199688721e+02
0 149 4.8509584961e+03 8.8186083984e+02
1 149 4.5041289063e+03 7.7179473877e+02
0 150 4.2525000000e+03 8.8083172607e+02
1 150 3.9845036621e+03 7.9222650146e+02
0 151 5.1330776367e+03 8.8802111816e+02
1 151 4.7489462891e+03 7.6796771240e+02
0 152 4.4655693359e+03 8.9067858887e+02
1 152 4.1681098633e+03 7.9405358887e+02
0 153 5.1220473633e+03 8.8300469971e+02
1 153 4.7401738281e+03 7.6289361572e+02
0 154 4.5779326172e+03 8.9665954590e+02
1 154 4.2662109375e+03 7.9670794678e+02
0 155 5.0992016602e+03 8.9952185059e+02
1 155 4.7208413086e+03 7.8011499023e+02
0 156 4.5603339844e+03 8.9437768555e+02
1 156 4.2509091797e+03 7.9504827881e+02
0 157 4.5838872070e+03 9.0164501953e+02
1 157 4.2720664063e+03 8.0117089844e+02
0 158 4.2239414063e+03 9.1099243164e+02
1 158 3.9609475098e+03 8.2358398438e+02
0 159 4.6173300781e+03 9.1938562012e+02
1 159 4.3009741211e+03 8.1849499512e+02
0 160 5.2505952148e+03 9.1530969238e+02
1 160 4.8535161133e+03 7.9135253906e+02
0 161 4.4660971680e+03 9.2712322998e+02
1 161 4.1698808594e+03 8.3176885986e+02
0 162 4.3705205078e+03 9.2904626465e+02
1 162 4.0871694336e+03 8.3686035156e+02
0 163 4.4852636719e+03 9.2750012207e+02
1 163 4.1861875000e+03 8.3121276855e+02
0 164 4.3329541016e+03 9.2754528809e+02
1 164 4.0547104492e+03 8.3675390625e+02
0 165 5.1782236328e+03 9.2878863525e+02
1 165 4.7905717773e+03 8.0775274658e+02
0 166 5.2282866211e+03 9.3056475830e+02
1 166 4.8342773438e+03 8.0717156982e+02
0 167 5.0612612305e+03 9.2115869141e+02
1 167 4.6887338867e+03 8.0421411133e+02
0 168 4.2739638672e+03 9.4751159668e+02
1 168 4.0051503906e+03 8.5860675049e+02
0 169 4.8107661133e+03 9.3885034180e+02
1 169 4.4695634766e+03 8.3094555664e+02
0 170 5.2778120117e+03 9.3521124268e+02
1 170 4.8777104492e+03 8.1056829834e+02
0 171 4.5630405273e+03 9.5449707031e+02
1 171 4.2546489258e+03 8.5620239258e+02
0 172 4.3460751953e+03 9.4911718750e+02
1 172 4.0660734863e+03 8.5827081299e+02
0 173 4.5081762695e+03 9.6199334717e+02
1 173 4.2075092773e+03 8.6524890137e+02
0 174 4.0730292969e+03 9.5738476563e+02
1 174 3.8304863281e+03 8.7635437012e+02
0 175 4.3306718750e+03 9.6215069580e+02
1 175 4.0535192871e+03 8.7171057129e+02
0 176 4.0786235352e+03 9.5194964600e+02
1 176 3.8362666016e+03 8.7046923828e+02
0 177 4.3702402344e+03 9.5160931396e+02
1 177 4.0872424316e+03 8.5983441162e+02
0 178 4.8137343750e+03 9.4939056396e+02
1 178 4.4722783203e+03 8.4226263428e+02
0 179 5.2359208984e+03 9.5214813232e+02
1 179 4.8411054688e+03 8.2939996338e+02
0 180 5.3585043945e+03 9.5447052002e+02
1 180 4.9483930664e+03 8.2708984375e+02
0 181 2.7015170898e+03 9.8437091064e+02
1 181 2.0073273926e+03 9.5459606934e+02
0 182 5.1489316406e+03 9.7155224609e+02
1 182 4.7653369141e+03 8.5175952148e+02
0 183 4.2585361328e+03 9.6750292969e+02
1 183 3.9913212891e+03 8.8006036377e+02
0 184 3.0336232910e+03 9.8253479004e+02
1 184 2.3383281250e+03 9.4086047363e+02
2 184 1.7249871826e+03 9.1348193359e+02
0 185 4.2282285156e+03 9.8065118408e+02
1 185 3.9659277344e+03 8.9442999268e+02
0 186 2.6929428711e+03 9.7869299316e+02
1 186 1.9972854004e+03 9.4896862793e+02
2 186 1.4125305176e+03 9.2868048096e+02
0 187 4.7476093750e+03 9.8007037354e+02
1 187 4.4152280273e+03 8.7484985352e+02
0 188 5.2771611328e+03 9.7998822021e+02
1 188 4.8780703125e+03 8.5567834473e+02
0 189 4.8755375977e+03 9.8649072266e+02
1 189 4.5280615234e+03 8.7616503906e+02
2 189 4.3391220703e+03 7.7315783691e+02
0 190 2.8315446777e+03 9.9561547852e+02
1 190 2.1362668457e+03 9.6104675293e+02
0 191 4.5368398438e+03 9.9097448730e+02
1 191 4.2331215820e+03 8.9323333740e+02
0 192 5.4600073242e+03 1.0033540039e+03
1 192 5.0387983398e+03 8.7314935303e+02
0 193 2.6101950684e+03 1.0136822510e+03
1 193 1.9231586914e+03 9.8683801270e+02
0 194 5.4538320313e+03 9.9616589355e+02
1 194 5.0329189453e+03 8.6618487549e+02
0 195 4.7467641602e+03 1.0173920288e+03
1 195 4.4156401367e+03 9.1294824219e+02
0 196 5.1905751953e+03 1.0048306885e+03
1 196 4.8028999023e+03 8.8441650391e+02
0 197 3.2473752441e+03 1.0074254150e+03
1 197 2.5694611816e+03 9.5769677734e+02
0 198 4.7678486328e+03 1.0047585449e+03
1 198 4.4338183594e+03 8.9963763428e+02
0 199 2.3313737793e+03 1.0230216064e+03
1 199 1.6755216064e+03 1.0057637939e+03
0 200 2.4988835449e+03 1.0197564087e+03
1 200 1.8228962402e+03 9.9654608154e+02
0 201 4.3725126953e+03 1.0217467041e+03
1 201 4.0913666992e+03 9.3029211426e+02
0 202 4.6800742188e+03 1.0311342773e+03
1 202 4.3579023438e+03 9.2912921143e+02
0 203 4.5581035156e+03 1.0222418213e+03
1 203 4.2515668945e+03 9.2488928223e+02
0 204 4.4364692383e+03 1.0249722900e+03
1 204 4.1474179688e+03 9.3157012939e+02
0 205 3.0077866211e+03 1.0463266602e+03
1 205 2.3171752930e+03 1.0053687134e+03
0 206 2.3509489746e+03 1.0438895264e+03
1 206 1.6930052490e+03 1.0257574463e+03
0 207 3.2154721680e+03 1.0417923584e+03
1 207 2.5380327148e+03 9.9342071533e+02
0 208 4.4410439453e+03 1.0359555664e+03
1 208 4.1513100586e+03 9.4275085449e+02
0 209 2.6063681641e+03 1.0327929688e+03
1 209 1.9204786377e+03 1.0058389282e+03
0 210 2.7247094727e+03 1.0488520508e+03
1 210 2.0324906006e+03 1.0180047607e+03
0 211 4.7017143555e+03 1.0525780029e+03
1 211 4.3772197266e+03 9.5054010010e+02
0 212 4.2484008789e+03 1.0500450439e+03
1 212 3.9852473145e+03 9.6346630859e+02
0 213 4.4030776367e+03 1.0500887451e+03
1 213 4.1179995117e+03 9.5898754883e+02
0 214 4.3209770508e+03 1.0537514648e+03
1 214 4.0472099609e+03 9.6564764404e+02
0 215 5.3990693359e+03 1.0521413574e+03
1 215 4.9863266602e+03 9.2518737793e+02
0 216 4.6660590820e+03 1.0571286621e+03
1 216 4.3458515625e+03 9.5596380615e+02
0 217 4.7252290039e+03 1.0559061279e+03
1 217 4.3972812500e+03 9.5290509033e+02
0 218 4.6035996094e+03 1.0691379395e+03
1 218 4.2918769531e+03 9.7020135498e+02
0 219 2.8213723145e+03 1.0715938721e+03
1 219 2.1264531250e+03 1.0360211182e+03
0 220 2.6972443848e+03 1.0644802246e+03
1 220 2.0052482910e+03 1.0342009277e+03
0 221 4.5528349609e+03 1.0666921387e+03
1 221 4.2483085938e+03 9.6995849609e+02
0 222 4.5476499023e+03 1.0693931885e+03
1 222 4.2444121094e+03 9.7274029541e+02
0 223 5.3847163086e+03 1.0715415039e+03
1 223 4.9744165039e+03 9.4524230957e+02
0 224 4.2108525391e+03 1.0618690186e+03
1 224 3.9536662598e+03 9.7709143066e+02
0 225 3.0101396484e+03 1.0826098633e+03
1 225 2.3195395508e+03 1.0417182617e+03
0 226 2.6659533691e+03 1.0819561768e+03
1 226 1.9756341553e+03 1.0521967773e+03
0 227 5.1674921875e+03 1.0809802246e+03
1 227 4.7838623047e+03 9.6171130371e+02
0 228 4.1619804688e+03 1.0750759277e+03
1 228 3.9110815430e+03 9.9164697266e+02
0 229 3.2021582031e+03 1.0767258301e+03
1 229 2.5241474609e+03 1.0286463623e+03
0 230 4.3314741211e+03 1.0841412354e+03
1 230 4.0575324707e+03 9.9566882324e+02
0 231 2.6589777832e+03 1.0804218750e+03
1 231 1.9682089844e+03 1.0519775391e+03
0 232 4.6195659180e+03 1.0840852051e+03
1 232 4.3070239258e+03 9.8534857178e+02
0 233 2.3875993652e+03 1.0990625000e+03
1 233 1.7278466797e+03 1.0787878418e+03
0 234 3.0171374512e+03 1.0906062012e+03
1 234 2.3260700684e+03 1.0491834717e+03
0 235 2.9217795410e+03 1.1010694580e+03
1 235 2.2279829102e+03 1.0626898193e+03
0 236 2.8291774902e+03 1.0953551025e+03
1 236 2.1337756348e+03 1.0602745361e+03
0 237 2.6986230469e+03 1.1074854736e+03
1 237 2.0072185059e+03 1.0765059814e+03
0 238 2.4482443848e+03 1.1120888672e+03
1 238 1.7792003174e+03 1.0902905273e+03
0 239 4.1916943359e+03 1.1099606934e+03
1 239 3.9373999023e+03 1.0261770020e+03
0 240 3.2022119141e+03 1.1237209473e+03
1 240 2.5238027344e+03 1.0757012939e+03
0 241 2.3820417480e+03 1.1200830078e+03
1 241 1.7225909424e+03 1.1001066895e+03
0 242 4.4304018555e+03 1.1205314941e+03
1 242 4.1438432617e+03 1.0285875244e+03
0 243 5.2083740234e+03 1.1270915527e+03
1 243 4.8214990234e+03 1.0081655884e+03
0 244 2.7920383301e+03 1.1294271240e+03
1 244 2.0974340820e+03 1.0953892822e+03
0 245 2.7066616211e+03 1.1419095459e+03
1 245 2.0154810791e+03 1.1112271729e+03
0 246 2.9097597656e+03 1.1208397217e+03
1 246 2.2158037109e+03 1.0828282471e+03
0 247 2.7789980469e+03 1.1394691162e+03
1 247 2.0849531250e+03 1.1060729980e+03
0 248 2.3830407715e+03 1.1342502441e+03
1 248 1.7245852051e+03 1.1147557373e+03
0 249 3.1070500488e+03 1.1356011963e+03
1 249 2.4213469238e+03 1.0910726318e+03
0 250 5.4314013672e+03 1.1362131348e+03
1 250 5.0169125977e+03 1.0094442139e+03
0 251 2.8240527344e+03 1.1390314941e+03
1 251 2.1298352051e+03 1.1041998291e+03
0 252 2.7267214355e+03 1.1456158447e+03
1 252 2.0347246094e+03 1.1143074951e+03
0 253 3.0853835449e+03 1.1485382080e+03
1 253 2.3993024902e+03 1.1041555176e+03
0 254 2.9577187500e+03 1.1466745605e+03
1 254 2.2648239746e+03 1.1068814697e+03
0 255 2.5820270996e+03 1.1483299561e+03
1 255 1.8979017334e+03 1.1217529297e+03
0 256 2.9684370117e+03 1.1609334717e+03
1 256 2.2757106934e+03 1.1211369629e+03
0 257 4.5000146484e+03 1.1584036865e+03
1 257 4.2046865234e+03 1.0644606934e+03
0 258 2.9788125000e+03 1.1707816162e+03
1 258 2.2868996582e+03 1.1308403320e+03
0 259 2.7918571777e+03 1.1664006348e+03
1 259 2.0971779785e+03 1.1323486328e+03
0 260 2.9859382324e+03 1.1730585938e+03
1 260 2.2949348145e+03 1.1327126465e+03
0 261 3.2442419434e+03 1.1819642334e+03
1 261 2.5713701172e+03 1.1328580322e+03
0 262 5.2385761719e+03 1.1643979492e+03
1 262 4.8488642578e+03 1.0450092773e+03
0 263 2.4676286621e+03 1.1830999756e+03
1 263 1.7956809082e+03 1.1596492920e+03
0 264 2.6571030273e+03 1.1927388916e+03
1 264 1.9678342285e+03 1.1628334961e+03
0 265 3.0372888184e+03 1.1957631836e+03
1 265 2.3479614258e+03 1.1532977295e+03
0 266 4.1925356445e+03 1.1943321533e+03
1 266 3.9397854004e+03 1.1115153809e+03
0 267 2.7687592773e+03 1.1981636963e+03
1 267 2.0753747559e+03 1.1648691406e+03
0 268 4.4629965820e+03 1.1991584473e+03
1 268 4.1742802734e+03 1.1069798584e+03
0 269 4.3836147461e+03 1.1923018799e+03
1 269 4.1047797852e+03 1.1025858154e+03
0 270 2.7130820313e+03 1.2016754150e+03
1 270 2.0223066406e+03 1.1699724121e+03
0 271 2.7542209473e+03 1.2050238037e+03
1 271 2.0609824219e+03 1.1717005615e+03
0 272 4.7154956055e+03 1.2024340820e+03
1 272 4.3930190430e+03 1.1011217041e+03
0 273 3.1393669434e+03 1.2154709473e+03
1 273 2.4557893066e+03 1.1697598877e+03
0 274 3.0538808594e+03 1.2199562988e+03
1 274 2.3658698730e+03 1.1768979492e+03
0 275 4.6439086914e+03 1.2271618652e+03
1 275 4.3306240234e+03 1.1290183105e+03
0 276 4.6520151367e+03 1.2240673828e+03
1 276 4.3383051758e+03 1.1254169922e+03
0 277 3.2241027832e+03 1.2190130615e+03
1 277 2.5482209473e+03 1.1700427246e+03
0 278 3.0921628418e+03 1.2194559326e+03
1 278 2.4054655762e+03 1.1752137451e+03
0 279 5.2724189453e+03 1.2177518311e+03
1 279 4.8795400391e+03 1.0975694580e+03
0 280 2.4149265137e+03 1.2269877930e+03
1 280 1.7517534180e+03 1.2051628418e+03
0 281 3.1358493652e+03 1.2337064209e+03
1 281 2.4520202637e+03 1.1877319336e+03
0 282 3.2406406250e+03 1.2379044189e+03
1 282 2.5652082520e+03 1.1875568848e+03
0 283 2.7260341797e+03 1.2362584229e+03
1 283 2.0335115967e+03 1.2040054932e+03
0 284 5.4233559570e+03 1.2356340332e+03
1 284 5.0119658203e+03 1.1107932129e+03
0 285 2.7947929688e+03 1.2443304443e+03
1 285 2.1003261719e+03 1.2096473389e+03
0 286 2.8859550781e+03 1.2491890869e+03
1 286 2.1914567871e+03 1.2119066162e+03
0 287 2.6719619141e+03 1.2547849121e+03
1 287 1.9827663574e+03 1.2240439453e+03
0 288 2.6820280762e+03 1.2471407471e+03
